title,author,summary,bookcover,book_url
The Hotel New Hampshire,John Irving,"“The first of my father’s illusions was that bears could survive the life lived by human beings, and the second was that human beings could survive a life led in hotels.” So says John Berry, son of a hapless dreamer, brother to a cadre of eccentric siblings, and chronicler of the lives lived, the loves experienced, the deaths met, and the myriad strange and wonderful times“The first of my father’s illusions was that bears could survive the life lived by human beings, and the second was that human beings could survive a life led in hotels.” So says John Berry, son of a hapless dreamer, brother to a cadre of eccentric siblings, and chronicler of the lives lived, the loves experienced, the deaths met, and the myriad strange and wonderful times encountered by the family Berry. Hoteliers, pet-bear owners, friends of Freud (the animal trainer and vaudevillian, that is), and playthings of mad fate, they “dream on” in a funny, sad, outrageous, and moving novel by the remarkable author of A Prayer for Owen Meany and Last Night in Twisted River.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318013543l/11768.jpg,https://www.goodreads.com//book/show/11768.The_Hotel_New_Hampshire
Daughter of the Forest,Juliet Marillier,"Lovely Sorcha is the seventh child and only daughter of Lord Colum of Sevenwaters. Bereft of a mother, she is comforted by her six brothers who love and protect her. Sorcha is the light in their lives: they are determined that she know only contentment.But Sorcha's joy is shattered when her father is bewitched by his new wife, an evil enchantress who binds her brothers witLovely Sorcha is the seventh child and only daughter of Lord Colum of Sevenwaters. Bereft of a mother, she is comforted by her six brothers who love and protect her. Sorcha is the light in their lives: they are determined that she know only contentment.But Sorcha's joy is shattered when her father is bewitched by his new wife, an evil enchantress who binds her brothers with a terrible spell, a spell which only Sorcha can lift—by staying silent. If she speaks before she completes the quest set to her by the Fair Folk and their queen, the Lady of the Forest, she will lose her brothers forever.When Sorcha is kidnapped by the enemies of Sevenwaters and taken to a foreign land, she is torn between the desire to save her beloved brothers, and a love that comes only once. Sorcha despairs at ever being able to complete her task, but the magic of the Fair Folk knows no boundaries, and love is the strongest magic of them all...",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343589988l/13928.jpg,https://www.goodreads.com//book/show/13928.Daughter_of_the_Forest
Kane &amp; Abel,Jeffrey Archer,"Born on the same day near the turn of the century on opposite sides of the world, both men are brought together by fate and the quest of a dream. These two men -- ambitious, powerful, ruthless -- are locked in a relentless struggle to build an empire, fuelled by their all-consuming hatred. Over 60 years and three generations, through war, marriage, fortune, and disaster, KBorn on the same day near the turn of the century on opposite sides of the world, both men are brought together by fate and the quest of a dream. These two men -- ambitious, powerful, ruthless -- are locked in a relentless struggle to build an empire, fuelled by their all-consuming hatred. Over 60 years and three generations, through war, marriage, fortune, and disaster, Kane and Abel battle for the success and triumph that only one man can have.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388965561l/78983.jpg,https://www.goodreads.com//book/show/78983.Kane_Abel
A Million Little Pieces,James Frey,"Intense, unpredictable, and instantly engaging, this is a story of drug and alcohol abuse and rehabilitation as it has never been told before. It is also the introduction of a bold and talented literary voice. Before considering reading this book, please see the BookBrowse note on the book jacket/review page.BookBrowse Note: January 9th 2006: An article in the Smoking Gun Intense, unpredictable, and instantly engaging, this is a story of drug and alcohol abuse and rehabilitation as it has never been told before. It is also the introduction of a bold and talented literary voice. Before considering reading this book, please see the BookBrowse note on the book jacket/review page.BookBrowse Note: January 9th 2006: An article in the Smoking Gun claimed that James Frey (author of A Million Little Pieces and My Friend Leonard) fabricated key parts of his books. They cited police records, court documents and interviews with law enforcement agents which belie a number of Frey's claims regarding criminal charges against him, jail terms and his fugitive status.In an interview with the Smoking Gun, Frey admitted that he had 'embellished central details' in A Million Little Pieces and backtracked on claims he made in the book.January 26th 2006. Frey's publisher stated that while it initially stood by him, after further questioning of the author, the house has ""sadly come to the realization that a number of facts have been altered and incidents embellished."" It will be adding a a publisher's note and author's note to all future editions of A Million Little Pieces.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483206985l/1241._SY475_.jpg,https://www.goodreads.com//book/show/1241.A_Million_Little_Pieces
The Gargoyle,Andrew Davidson,"The narrator of The Gargoyle is a very contemporary cynic, physically beautiful and sexually adept, who dwells in the moral vacuum that is modern life. As the book opens, he is driving along a dark road when he is distracted by what seems to be a flight of arrows. He crashes into a ravine and suffers horrible burns over much of his body. As he recovers in a burn ward, undeThe narrator of The Gargoyle is a very contemporary cynic, physically beautiful and sexually adept, who dwells in the moral vacuum that is modern life. As the book opens, he is driving along a dark road when he is distracted by what seems to be a flight of arrows. He crashes into a ravine and suffers horrible burns over much of his body. As he recovers in a burn ward, undergoing the tortures of the damned, he awaits the day when he can leave the hospital and commit carefully planned suicide—for he is now a monster in appearance as well as in soul. A beautiful and compelling, but clearly unhinged, sculptress of gargoyles by the name of Marianne Engel appears at the foot of his bed and insists that they were once lovers in medieval Germany. In her telling, he was a badly injured mercenary and she was a nun and scribe in the famed monastery of Engelthal who nursed him back to health. As she spins their tale in Scheherazade fashion and relates equally mesmerizing stories of deathless love in Japan, Iceland, Italy, and England, he finds himself drawn back to life—and, finally, in love.He is released into Marianne's care and takes up residence in her huge stone house. But all is not well. For one thing, the pull of his past sins becomes ever more powerful as the morphine he is prescribed becomes ever more addictive. For another, Marianne receives word from God that she has only twenty-seven sculptures left to complete—and her time on earth will be finished.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368598513l/2595138.jpg,https://www.goodreads.com//book/show/2595138-the-gargoyle
Guilty Pleasures,Laurell K. Hamilton,"Anita Blake is small, dark, and dangerous. Her turf is the city of St. Louis. Her job: re-animating the dead and killing the undead who take things too far. But when the city’s most powerful vampire asks her to solve a series of vicious slayings, Anita must confront her greatest fear—her undeniable attraction to master vampire Jean-Claude, one of the creatures she is swornAnita Blake is small, dark, and dangerous. Her turf is the city of St. Louis. Her job: re-animating the dead and killing the undead who take things too far. But when the city’s most powerful vampire asks her to solve a series of vicious slayings, Anita must confront her greatest fear—her undeniable attraction to master vampire Jean-Claude, one of the creatures she is sworn to destroy...",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388207930l/30281.jpg,https://www.goodreads.com//book/show/30281.Guilty_Pleasures
The Bridges of Madison County,Robert James Waller,"The story of Robert Kincaid, the photographer and free spirit searching for the covered bridges of Madison County, and Francesca Johnson, the farm wife waiting for the fulfillment of a girlhood dream, THE BRIDGES OF MADISON COUNTY gives voice to the longings of men and women everywhere-and shows us what it is to love and be loved so intensely that life is never the same agThe story of Robert Kincaid, the photographer and free spirit searching for the covered bridges of Madison County, and Francesca Johnson, the farm wife waiting for the fulfillment of a girlhood dream, THE BRIDGES OF MADISON COUNTY gives voice to the longings of men and women everywhere-and shows us what it is to love and be loved so intensely that life is never the same again.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344267141l/83674.jpg,https://www.goodreads.com//book/show/83674.The_Bridges_of_Madison_County
The Millennium Trilogy,Stieg Larsson,"Stieg Larsson’s Millennium Trilogy is now available in a complete hardcover set.The Girl with the Dragon TattooHarriet Vanger, a scion of one of Sweden’s wealthiest families disappeared without a trace more than forty years ago. All these years later, her aged uncle continues to try to discover what happened to her. He hires Mikael Blomkvist, a journalist recently sStieg Larsson’s Millennium Trilogy is now available in a complete hardcover set.The Girl with the Dragon TattooHarriet Vanger, a scion of one of Sweden’s wealthiest families disappeared without a trace more than forty years ago. All these years later, her aged uncle continues to try to discover what happened to her. He hires Mikael Blomkvist, a journalist recently sidelined by a libel conviction, to investigate. Blomkvist is aided by the pierced and tattooed computer prodigy Lisbeth Salander. Together they tap into a vein of unfathomable iniquity and astonishing corruption on their way to discovering the truth of Harriet Vanger’s fate.The Girl Who Played with FireMikael Blomkvist, now the crusading publisher of the magazine Millennium, has decided to run a story that will expose an extensive sex trafficking operation. On the eve of its publication, the two reporters responsible for the article are murdered, and the fingerprints found on the murder weapon belong to his friend Lisbeth Salander. Blomkvist, convinced of Salander’s innocence, plunges into an investigation of the murders. Meanwhile, Salander herself is drawn into a murderous game of cat and mouse, which forces her to face her dark past.The Girl Who Kicked the Hornet's NestLisbeth Salander lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She’s fighting for her life in more ways than one: if and when she recovers, she’ll be taken back to Stockholm to stand trial for three murders. With the help of Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence. On her own, she will plot revenge—against the man who tried to kill her, and against the corrupt government institutions that very nearly destroyed her life.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275608877l/7822895.jpg,https://www.goodreads.com//book/show/7822895-the-millennium-trilogy
Specials,Scott Westerfeld,"""Special Circumstances"": The words have sent chills down Tally's spine since her days as a repellent, rebellious ugly. Back then Specials were a sinister rumor -- frighteningly beautiful, dangerously strong, breathtakingly fast. Ordinary pretties might live their whole lives without meeting a Special. But Tally's never been ordinary.And now she's been turned into one of th""Special Circumstances"": The words have sent chills down Tally's spine since her days as a repellent, rebellious ugly. Back then Specials were a sinister rumor -- frighteningly beautiful, dangerously strong, breathtakingly fast. Ordinary pretties might live their whole lives without meeting a Special. But Tally's never been ordinary.And now she's been turned into one of them: a superamped fighting machine, engineered to keep the uglies down and the pretties stupid.The strength, the speed, and the clarity and focus of her thinking feel better than anything Tally can remember. Most of the time. One tiny corner of her heart still remembers something more.Still, it's easy to tune that out -- until Tally's offered a chance to stamp out the rebels of the New Smoke permanently. It all comes down to one last choice: listen to that tiny, faint heartbeat, or carry out the mission she's programmed to complete. Either way, Tally's world will never be the same.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390340887l/24765.jpg,https://www.goodreads.com//book/show/24765.Specials
The Golden Lily,Richelle Mead,"Sydney Sage is an Alchemist, one of a group of humans who dabble in magic and serve to bridge the worlds of humans and vampires. Alchemists protect vampire secrets - and human lives.Sydney would love to go to college, but instead, she's been sent into hiding at a posh boarding school in Palm Springs, California - tasked with protecting Moroi princess Jill Dragomir from assSydney Sage is an Alchemist, one of a group of humans who dabble in magic and serve to bridge the worlds of humans and vampires. Alchemists protect vampire secrets - and human lives.Sydney would love to go to college, but instead, she's been sent into hiding at a posh boarding school in Palm Springs, California - tasked with protecting Moroi princess Jill Dragomir from assassins who want to throw the Moroi court into civil war. Formerly in disgrace, Sydney is now praised for her loyalty and obedience, and held up as the model of an exemplary Alchemist.But the closer she grows to Jill, Eddie, and especially Adrian, the more she finds herself questioning her age-old Alchemist beliefs, her idea of family, and her sense of what it means to truly belong. Her world becomes even more complicated when magical experiments show Sydney may hold the key to prevent becoming Strigoi - the fiercest vampires, the ones who don't die. But it's her fear of being just that - special, magical, powerful - that scares her more than anything. Equally daunting is her new romance with Braydon, a cute, brainy guy who seems to be her match in every way. Yet, as perfect as he seems, Sydney finds herself being drawn to someone else - someone forbidden to her.When a shocking secret threatens to tear the vampire world apart, Sydney's loyalties are suddenly tested more than ever before. She wonders how she's supposed to strike a balance between the principles and dogmas she's been taught, and what her instincts are now telling her.Should she trust the Alchemists - or her heart?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360599818l/8709523.jpg,https://www.goodreads.com//book/show/8709523-the-golden-lily
The Assassin's Blade,Sarah J. Maas,"Contains all five novellas.Celaena Sardothien is Adarlan's most feared assassin. As part of the Assassin's Guild, her allegiance is to her master, Arobynn Hamel, yet Celaena listens to no one and trusts only her fellow killer-for-hire, Sam. In these action-packed novellas - together in one edition for the first time - Celaena embarks on five daring missions. They take her Contains all five novellas.Celaena Sardothien is Adarlan's most feared assassin. As part of the Assassin's Guild, her allegiance is to her master, Arobynn Hamel, yet Celaena listens to no one and trusts only her fellow killer-for-hire, Sam. In these action-packed novellas - together in one edition for the first time - Celaena embarks on five daring missions. They take her from remote islands to hostile deserts, where she fights to liberate slaves and seeks to avenge the tyrannous. But she is acting against Arobynn's orders and could suffer an unimaginable punishment for such treachery. Will Celaena ever be truly free? Explore the dark underworld of this kick-ass heroine to find out.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384362444l/18243700.jpg,https://www.goodreads.com//book/show/18243700-the-assassin-s-blade
One Foot in the Grave,Jeaniene Frost,"You can run from the grave, but you can’t hide…Half-vampire Cat Crawfield is now Special Agent Cat Crawfield, working for the government to rid the world of the rogue undead. She’s still using everything Bones, her sexy and dangerous ex, taught her, but when Cat is targeted for assassination, the only man who can help her is the vampire she left behind.Being around Bones aYou can run from the grave, but you can’t hide…Half-vampire Cat Crawfield is now Special Agent Cat Crawfield, working for the government to rid the world of the rogue undead. She’s still using everything Bones, her sexy and dangerous ex, taught her, but when Cat is targeted for assassination, the only man who can help her is the vampire she left behind.Being around Bones awakens all her emotions, from the adrenaline rush of slaying vamps side by side to the reckless passion that consumed them. But a price on her head – wanted: dead or half-alive – means her survival depends on teaming up with Bones. And no matter how hard Cat tries to keep things professional between them, she’ll find that desire lasts forever … and Bones won’t let her get away again.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373857981l/2168860.jpg,https://www.goodreads.com//book/show/2168860.One_Foot_in_the_Grave
Lover Mine,J.R. Ward,"John Matthew has come a long way since he was found living among humans, his vampire nature unknown to himself and to those around him. After he was taken in by the Brotherhood, no one could guess what his true history was- or his true identity. Indeed, the fallen Brother Darius has returned, but with a different face and a very different destiny. As a vicious personal venJohn Matthew has come a long way since he was found living among humans, his vampire nature unknown to himself and to those around him. After he was taken in by the Brotherhood, no one could guess what his true history was- or his true identity. Indeed, the fallen Brother Darius has returned, but with a different face and a very different destiny. As a vicious personal vendetta takes John into the heart of the war, he will need to call up on both who he is now and who he once was in order to face off against evil incarnate.Xhex, a symphath assassin, has long steeled herself against the attraction between her and John Matthew. Having already lost one lover to madness, she will not allow the male of worth to fall prey to the darkness of her twisted life. When fate intervenes, however, the two discover that love, like destiny, is inevitable between soul mates.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391511285l/7046495.jpg,https://www.goodreads.com//book/show/7046495-lover-mine
The Long Walk,Richard Bachman,"On the first day of May, 100 teenage boys meet for an event known throughout the country as The Long Walk. If you break the rules, you get three warnings. If you exceed your limit, what happens is absolutely terrifying. R",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309212400l/9014.jpg,https://www.goodreads.com//book/show/9014.The_Long_Walk
The Bonfire of the Vanities,Tom Wolfe,"Alternate cover edition of ISBN 9780553381344.The Bonfire of the Vanities is a 1987 satirical novel by Tom Wolfe. The story is a drama about ambition, racism, social class, politics, and greed in 1980s New York City, and centers on three main characters: WASP bond trader Sherman McCoy, Jewish assistant district attorney Larry Kramer, and British expatriate journalist PeterAlternate cover edition of ISBN 9780553381344.The Bonfire of the Vanities is a 1987 satirical novel by Tom Wolfe. The story is a drama about ambition, racism, social class, politics, and greed in 1980s New York City, and centers on three main characters: WASP bond trader Sherman McCoy, Jewish assistant district attorney Larry Kramer, and British expatriate journalist Peter Fallow.The novel was originally conceived as a serial in the style of Charles Dickens' writings: It ran in 27 installments in Rolling Stone starting in 1984. Wolfe heavily revised it before it was published in book form. The novel was a bestseller and a phenomenal success, even in comparison with Wolfe's other books. It has often been called the quintessential novel of the 1980s.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542903489l/2666.jpg,https://www.goodreads.com//book/show/2666.The_Bonfire_of_the_Vanities
Christy,Catherine Marshall,"The train taking nineteen-year-old teacher Christy Huddleston from her home in Asheville, North Carolina, might as well be transporting her to another world. The Smoky Mountain community of Cutter Gap feels suspended in time, trapped by poverty, superstitions, and century-old traditions.But as Christy struggles to find acceptance in her new home, some see her — and her oneThe train taking nineteen-year-old teacher Christy Huddleston from her home in Asheville, North Carolina, might as well be transporting her to another world. The Smoky Mountain community of Cutter Gap feels suspended in time, trapped by poverty, superstitions, and century-old traditions.But as Christy struggles to find acceptance in her new home, some see her — and her one-room school — as a threat to their way of life. Her faith is challenged and her heart is torn between two strong men with conflicting views about how to care for the families of the Cove.Yearning to make a difference, will Christy’s determination and devotion be enough?",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507060335l/35879889._SY475_.jpg,https://www.goodreads.com//book/show/35879889-christy
"84, Charing Cross Road",Helene Hanff,"This charming classic, first published in 1970, brings together twenty years of correspondence between Helene Hanff, a freelance writer living in New York City, and a used-book dealer in London. Through the years, though never meeting and separated both geographically and culturally, they share a winsome, sentimental friendship based on their common love for books. Their rThis charming classic, first published in 1970, brings together twenty years of correspondence between Helene Hanff, a freelance writer living in New York City, and a used-book dealer in London. Through the years, though never meeting and separated both geographically and culturally, they share a winsome, sentimental friendship based on their common love for books. Their relationship, captured so acutely in these letters, is one that will grab your heart and not let go.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287338794l/368916.jpg,https://www.goodreads.com//book/show/368916.84_Charing_Cross_Road
Burned,P.C. Cast,"WHEN FRIENDS STOP TRUSTING EACH OTHER, DARKNESS IS THERE TO FAN THE FLAMES...THINGS HAVE TURNED BLACK AT THE HOUSE OF NIGHT. ZOEY REDBIRD'S SOUL HAS SHATTERED. With a broken heart making her want to stay in the Otherworld forever, she's fading fast. As the only living person who can reach her, Stark must find a way to save her. But how? He will have to die to do so, the VaWHEN FRIENDS STOP TRUSTING EACH OTHER, DARKNESS IS THERE TO FAN THE FLAMES...THINGS HAVE TURNED BLACK AT THE HOUSE OF NIGHT. ZOEY REDBIRD'S SOUL HAS SHATTERED. With a broken heart making her want to stay in the Otherworld forever, she's fading fast. As the only living person who can reach her, Stark must find a way to save her. But how? He will have to die to do so, the Vampyre High Council stipulates. And then Zoey will give up for sure. There are only seven days left...Enter BFF Stevie Rae. She wants to help Z, but she has massive problems, too. The rogue Red Fledgings are acting up again. Her kinda boyfriend, Dallas, is sweet but too nosy. Stevie Rae's hiding a secret that might be the key to helping Zoey, but which also threathens to explode her whole world.In the middle of the whole mess is Aphrodite: ex-Fledging, trust-fund baby, total hag from Hell (and proud of it). She's always been blessed (if you could call it that) with prophetic visions, but now it seems Nyx has decided to speak through her, whether she wants it or not. Aphrodite's loyalty can swing a lot of different ways, but right now Zoey's fate hangs in the balance.Three girls... playing with fire... if they don't watch out, everyone will get Burned.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327944437l/6917952.jpg,https://www.goodreads.com//book/show/6917952-burned
Shakespeare's Sonnets,William Shakespeare,"The Arden Shakespeare has long been acclaimed as the established scholarly edition of Shakespeare's work. Now being totally reedited for the third time, Arden editions offer the very best in contemporary scholarship. Each volume provides a clear and authoritative text, edited to the highest standards; detailed textual notes and commentary on the same page of the text; fullThe Arden Shakespeare has long been acclaimed as the established scholarly edition of Shakespeare's work. Now being totally reedited for the third time, Arden editions offer the very best in contemporary scholarship. Each volume provides a clear and authoritative text, edited to the highest standards; detailed textual notes and commentary on the same page of the text; full contextual, illustrated introduction, including an in-depth survey of critical and performance approaches to the play; and selected bibliography.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431229752l/42038.jpg,https://www.goodreads.com//book/show/42038.Shakespeare_s_Sonnets
Where the Heart Is,Billie Letts,"Talk about unlucky sevens. An hour ago, seventeen-year-old, seven months pregnant Novalee Nation was heading for California with her boyfriend. Now she finds herself stranded at a Wal-Mart in Sequoyah, Oklahoma, with just $7.77 in change. But Novalee is about to discover hidden treasures in this small Southwest town--a group of down-to-earth, deeply caring people willing tTalk about unlucky sevens. An hour ago, seventeen-year-old, seven months pregnant Novalee Nation was heading for California with her boyfriend. Now she finds herself stranded at a Wal-Mart in Sequoyah, Oklahoma, with just $7.77 in change. But Novalee is about to discover hidden treasures in this small Southwest town--a group of down-to-earth, deeply caring people willing to help a homeless, jobless girl living secretly in a Wal-Mart. From Bible-thumping blue-haired Sister Thelma Husband to eccentric librarian Forney Hull who loves Novalee more than she loves herself, they are about to take her--and you, too--on a moving, funny, and unforgettable journey to . . . Where the Heart Is.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327959469l/5168.jpg,https://www.goodreads.com//book/show/5168.Where_the_Heart_Is
The Fall,Albert Camus,"Jean-Baptiste Clamence, a successful Parisian barrister, has come to recognize the deep-seated hypocrisy of his existence. His epigrammatic and, above all, discomforting monologue gradually saps, then undermines, the reader's own complacency.Jean-Baptiste Clamence, a successful Parisian barrister, has come to recognize the deep-seated hypocrisy of his existence. His epigrammatic and, above all, discomforting monologue gradually saps, then undermines, the reader's own complacency.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467904855l/11991.jpg,https://www.goodreads.com//book/show/11991.The_Fall
Dead as a Doornail,Charlaine Harris,"Small-town cocktail waitress Sookie Stackhouse has had more than her share of experience with the supernatural—but now it’s really hitting close to home. When Sookie sees her brother Jason’s eyes start to change, she knows he’s about to turn into a were-panther for the first time—a transformation he embraces more readily than most shapeshifters she knows. But her concern bSmall-town cocktail waitress Sookie Stackhouse has had more than her share of experience with the supernatural—but now it’s really hitting close to home. When Sookie sees her brother Jason’s eyes start to change, she knows he’s about to turn into a were-panther for the first time—a transformation he embraces more readily than most shapeshifters she knows. But her concern becomes cold fear when a sniper sets his deadly sights on the local changeling population, and Jason’s new panther brethren suspect he may be the shooter. Now, Sookie has until the next full moon to find out who’s behind the attacks—unless the killer decides to find her first…",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468562419l/170210.jpg,https://www.goodreads.com//book/show/170210.Dead_as_a_Doornail
Definitely Dead,Charlaine Harris,"Since Louisiana cocktail waitress Sookie Stackhouse has so few living relatives, she hates to lose one - even her cousin Hadley, undead consort of the vampire Queen of Louisiana. Hadley's left everything she has to Sookie, but claiming that inheritance has a high risk factor. Some people don't want her looking too deeply into Hadley's past, or Hadley's possessions. And theSince Louisiana cocktail waitress Sookie Stackhouse has so few living relatives, she hates to lose one - even her cousin Hadley, undead consort of the vampire Queen of Louisiana. Hadley's left everything she has to Sookie, but claiming that inheritance has a high risk factor. Some people don't want her looking too deeply into Hadley's past, or Hadley's possessions. And they're prepared to do anything in their power to stop her. Whoever it is, they're definitely dangerous - and Sookie's life is definitely on the line...",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468562748l/140079.jpg,https://www.goodreads.com//book/show/140079.Definitely_Dead
The Pact,Jodi Picoult,"For eighteen years the Hartes and the Golds have lived next door to each other, sharing everything from Chinese food to chicken pox to carpool duty—they've grown so close it seems they have always been a part of each other's lives. Parents and children alike have been best friends, so it's no surprise that in high school Chris and Emily's friendship blossoms into somethingFor eighteen years the Hartes and the Golds have lived next door to each other, sharing everything from Chinese food to chicken pox to carpool duty—they've grown so close it seems they have always been a part of each other's lives. Parents and children alike have been best friends, so it's no surprise that in high school Chris and Emily's friendship blossoms into something more. They've been soul mates since they were born.So when midnight calls from the hospital come in, no one is ready for the appalling truth: Emily is dead at seventeen from a gunshot wound to the head. There's a single unspent bullet in the gun that Chris took from his father's cabinet—a bullet that Chris tells police he intended for himself. But a local detective has doubts about the suicide pact that Chris has described.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410754561l/10916.jpg,https://www.goodreads.com//book/show/10916.The_Pact
Crank,Ellen Hopkins,"In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexyIn Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy alter-ego, Bree: ""there is no perfect daughter, / no gifted high school junior, / no Kristina Georgia Snow. / There is only Bree."" Bree will do all the things good girl Kristina won't, including attracting the attention of dangerous boys who can provide her with a steady flow of crank.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388192181l/270730.jpg,https://www.goodreads.com//book/show/270730.Crank
Orlando,Virginia Woolf,"Virginia Woolf's Orlando 'The longest and most charming love letter in literature', playfully constructs the figure of Orlando as the fictional embodiment of Woolf's close friend and lover, Vita Sackville-West. Spanning three centuries, the novel opens as Orlando, a young nobleman in Elizabeth's England, awaits a visit from the Queen and traces his experience with first loVirginia Woolf's Orlando 'The longest and most charming love letter in literature', playfully constructs the figure of Orlando as the fictional embodiment of Woolf's close friend and lover, Vita Sackville-West. Spanning three centuries, the novel opens as Orlando, a young nobleman in Elizabeth's England, awaits a visit from the Queen and traces his experience with first love as England under James I lies locked in the embrace of the Great Frost. At the midpoint of the novel, Orlando, now an ambassador in Constantinople, awakes to find that he is now a woman, and the novel indulges in farce and irony to consider the roles of women in the 18th and 19th centuries. As the novel ends in 1928, a year consonant with full suffrage for women. Orlando, now a wife and mother, stands poised at the brink of a future that holds new hope and promise for women.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443118010l/18839._SY475_.jpg,https://www.goodreads.com//book/show/18839.Orlando
The Story of Edgar Sawtelle,David Wroblewski,"Born mute, speaking only in sign, Edgar Sawtelle leads an idyllic life with his parents on their farm in remote northern Wisconsin. For generations, the Sawtelles have raised and trained a fictional breed of dog whose thoughtful companionship is epitomized by Almondine, Edgar's lifelong friend and ally. But with the unexpected return of Claude, Edgar's paternal uncle, turmBorn mute, speaking only in sign, Edgar Sawtelle leads an idyllic life with his parents on their farm in remote northern Wisconsin. For generations, the Sawtelles have raised and trained a fictional breed of dog whose thoughtful companionship is epitomized by Almondine, Edgar's lifelong friend and ally. But with the unexpected return of Claude, Edgar's paternal uncle, turmoil consumes the Sawtelles' once peaceful home. When Edgar's father dies suddenly, Claude insinuates himself into the life of the farm—and into Edgar's mother's affections. Grief-stricken and bewildered, Edgar tries to prove Claude played a role in his father's death, but his plan backfires—spectacularly. Forced to flee into the vast wilderness lying beyond the farm, Edgar comes of age in the wild, fighting for his survival and that of the three yearling dogs who follow him. But his need to face his father's murderer and his devotion to the Sawtelle dogs turn Edgar ever homeward. David Wroblewski is a master storyteller, and his breathtaking scenes—the elemental north woods, the sweep of seasons, an iconic American barn, a fateful vision rendered in the falling rain—create a riveting family saga, a brilliant exploration of the limits of language, and a compulsively readable modern classic.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310466361l/2731276.jpg,https://www.goodreads.com//book/show/2731276-the-story-of-edgar-sawtelle
The Lucky One,Nicholas Sparks,"When U.S. Marine Logan Thibault finds a photograph of a smiling young woman half-buried in the dirt during his third tour of duty in Iraq, his first instinct is to toss it aside. Instead, he brings it back to the base for someone to claim, but when no one does, he finds himself always carrying the photo in his pocket. Soon Thibault experiences a sudden streak of luck—winniWhen U.S. Marine Logan Thibault finds a photograph of a smiling young woman half-buried in the dirt during his third tour of duty in Iraq, his first instinct is to toss it aside. Instead, he brings it back to the base for someone to claim, but when no one does, he finds himself always carrying the photo in his pocket. Soon Thibault experiences a sudden streak of luck—winning poker games and even surviving deadly combat that kills two of his closest buddies. Only his best friend, Victor, seems to have an explanation for his good fortune: the photograph—his lucky charm.Back home in Colorado, Thibault can’t seem to get the photo—and the woman in it—out of his mind. Believing that she somehow holds the key to his destiny, he sets out on a journey across the country to find her, never expecting the strong but vulnerable woman he encounters in Hampton, North Carolina—Elizabeth, a divorced mother with a young son—to be the girl he’s been waiting his whole life to meet. Caught off guard by the attraction he feels, Thibault keeps the story of the photo, and his luck, a secret. As he and Elizabeth embark upon a passionate and all-consuming love affair, the secret he is keeping will soon threaten to tear them apart—destroying not only their love, but also their lives.Filled with tender romance and terrific suspense, The Lucky One is Nicholas Sparks at his best—an unforgettable story about the surprising paths our lives often take and the power of fate to guide us to true and everlasting love.",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420816338l/3063499.jpg,https://www.goodreads.com//book/show/3063499-the-lucky-one
